时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2022-06-06 16:00:00,3.36,23.81,4087,0,0,0,19.79
2022-06-07 16:00:00,3.68,25.3,4489.69,0,162664,-166910,20.85
2022-06-08 16:00:00,4.69,25.99,2070.66,0,137825,-133818,20.35
2022-06-09 16:00:00,3.59,25.73,0,-794.45,96962,-96595,21.37
2022-06-10 16:00:00,5.16,27.55,5468.63,0,10725,-10370,21.29
2022-06-13 16:00:00,3.93,27.41,0,-412.07,5952,-6072,22.59
2022-06-14 16:00:00,4.75,29.98,7706,0,0,0,24.09
2022-06-15 16:00:00,6.14,35.48,16478,0,0,0,27.64
2022-06-16 16:00:00,5.44,31.37,0,-12309.32,147956,-148209,24.59
2022-06-17 16:00:00,6.9,31.01,0,-1083.42,123768,-265420,22.55
2022-06-20 16:00:00,7.43,31.27,766.87,0,238195,-99324,22.19
2022-06-21 16:00:00,7.31,32.98,5123.96,0,114575,-110525,23.92
2022-06-22 16:00:00,5.95,31.62,0,-4070.97,5883,-5972,24.23
2022-06-23 16:00:00,7.77,34.91,9870.35,0,79568,-79635,25.18
2022-06-24 16:00:00,9.03,35.04,401,0,0,0,23.86
2022-06-27 16:00:00,10.26,39.98,14822,0,0,0,26.95
2022-06-28 16:00:00,11.4,42.14,6482.76,0,140669,-140760,27.59
2022-06-29 16:00:00,9.69,38.02,0,-12377.84,71848,-72579,25.83
2022-06-30 16:00:00,11.27,38.96,2837.77,0,185748,-186320,24.89
2022-07-01 16:00:00,10.81,40.33,4101.19,0,78544,-78120,26.64
2022-07-04 16:00:00,11.54,40.23,0,-295.76,74702,-75228,25.72
2022-07-05 16:00:00,11.38,40.48,732.9,0,75040,-74620,26.13
2022-07-06 16:00:00,9.75,38.39,0,-6257.3,3078,-3296,26.1
2022-07-07 16:00:00,10.24,38.92,1581.56,0,149414,-149308,26.02
2022-07-08 16:00:00,9.87,38.1,0,-2447.2,3309,-3801,25.69
2022-07-11 16:00:00,8.03,34.38,0,-11174.41,211696,-211661,24.39
2022-07-12 16:00:00,7.02,33.33,0,-3138.26,68100,-107197,24.58
2022-07-13 16:00:00,7.21,32.11,0,-3650.1,279922,-241524,23.23
2022-07-14 16:00:00,7.22,31.56,0,-1652.38,90230,-90588,22.7
2022-07-15 16:00:00,5.4,30.26,0,-3918.93,128614,-125385,23.59
2022-07-18 16:00:00,6.49,33.2,8813.87,0,173928,-174034,25.08
2022-07-19 16:00:00,5.92,34.62,4285,0,750,0,27.1
2022-07-20 16:00:00,6.28,36.04,4245.5,0,7231,-7497,28
2022-07-21 16:00:00,5.09,36.07,87.27,0,626,-726,29.48
2022-07-22 16:00:00,5.14,33.09,0,-8939.43,84873,-87644,26.58
2022-07-25 16:00:00,4.51,31.33,0,-5268.47,68688,-83390,25.66
2022-07-26 16:00:00,5.34,31.09,0,-729.75,203302,-187518,24.44
2022-07-27 16:00:00,4.82,33.68,7770.95,0,233382,-234340,27.53
2022-07-28 16:00:00,4.83,33.95,827,0,1855,0,27.78
2022-07-29 16:00:00,3.45,34.98,3075.92,0,8789,-9082,30.48
2022-08-01 16:00:00,3.92,33.08,0,-5686.63,446,-626,28.06
2022-08-02 16:00:00,1.89,30.35,0,-8216.82,126435,-126504,27.93
2022-08-03 16:00:00,0.9,30.25,0,-297.7,135811,-138233,29.09
2022-08-04 16:00:00,1.75,30.35,311.75,0,83142,-80976,28.11
2022-08-05 16:00:00,3.13,32.99,7923.84,0,107068,-108758,28.95
2022-08-08 16:00:00,2.91,33.76,2303.9,0,3832,-2096,29.98
2022-08-09 16:00:00,3.11,33.99,679,0,0,0,29.95
2022-08-10 16:00:00,1.96,31.88,0,-6306,0,0,29.34
2022-08-11 16:00:00,4.04,32.43,1646.94,0,75284,-76572,27.29
2022-08-12 16:00:00,3.98,34.35,5739.31,0,186568,-185590,29.21
2022-08-15 16:00:00,3.84,32.51,0,-5514.17,82616,-83733,27.61
2022-08-16 16:00:00,3.65,32.46,0,-147.77,171375,-173427,27.8
2022-08-17 16:00:00,4.62,34.36,5708.96,0,13471,-12044,28.43
2022-08-18 16:00:00,3.7,33.08,0,-3857,1026,0,28.33
2022-08-19 16:00:00,2.98,36.99,11732.68,0,0,-62624,33.03
2022-08-22 16:00:00,3.73,39.13,6436.2,0,65586,0,34.13
2022-08-23 16:00:00,3.23,38.98,0,-464.89,143424,-144548,34.63
2022-08-24 16:00:00,1.28,36.18,0,-8389.53,65168,-79540,34.46
2022-08-25 16:00:00,2.12,36.98,2400.51,0,313576,-301633,34.14
2022-08-26 16:00:00,1.9,35.86,0,-3375.96,5223,-2557,33.33
2022-08-29 16:00:00,1.46,35.33,0,-1578.92,200146,-200818,33.38
2022-08-30 16:00:00,1.11,36.15,2455,0,440,0,34.66
2022-08-31 16:00:00,1.19,35.1,0,-3130.38,16280,-16381,33.51
2022-09-01 16:00:00,0.32,33.76,0,-4042.53,136125,-136281,33.33
2022-09-02 16:00:00,-0.18,34.58,2458.18,0,1898,-2824,34.82
2022-09-05 16:00:00,-0.38,35.47,2696.71,0,175962,-176102,35.99
2022-09-06 16:00:00,0.53,39.28,11425,0,648,0,38.55
2022-09-07 16:00:00,0.6,43.38,12292.95,0,138690,-138732,42.52
2022-09-08 16:00:00,0.17,40.42,0,-8888.1,61345,-61679,40.18
2022-09-09 16:00:00,1.56,40.78,1087.35,0,15500,-16649,38.62
2022-09-13 16:00:00,1.99,41.98,3610.41,0,77743,-77043,39.21
2022-09-14 16:00:00,0.86,41.24,0,-2241.15,3099,-3153,40.04
2022-09-15 16:00:00,-0.09,40.51,0,-2193.9,75556,-186514,40.64
2022-09-16 16:00:00,-2.44,37.15,0,-10063.64,177077,-71161,40.58
2022-09-19 16:00:00,-2.55,36.48,0,-2019.11,272307,-268825,40.05
2022-09-20 16:00:00,-2.43,38.09,4850.81,0,21981,-20768,41.53
2022-09-21 16:00:00,-3.15,37.71,0,-1161.69,126409,-126970,42.19
2022-09-22 16:00:00,-4.01,37.46,0,-747.43,123457,-126431,43.2
2022-09-23 16:00:00,-4.34,37.47,31,0,2992,0,43.71
2022-09-26 16:00:00,-4.82,37,0,-1402.23,85651,-86182,43.94
2022-09-27 16:00:00,-3.44,40.64,10909.07,0,95045,-98876,45.65
2022-09-28 16:00:00,-5.01,39.55,0,-3253.31,150632,-164774,46.91
2022-09-29 16:00:00,-5.05,39.69,401,0,0,0,47.12
2022-09-30 16:00:00,-5.61,39.46,0,-689.44,57405,-61021,47.75
2022-10-10 16:00:00,-7.69,37.06,0,-7196.62,75003,-73792,48.48
2022-10-11 16:00:00,-7.52,36,0,-3183.36,165713,-152802,47.06
2022-10-12 16:00:00,-6.12,40.22,12667.26,0,171027,-194173,49.36
2022-10-13 16:00:00,-6.9,40.47,743.45,0,34742,-17550,50.88
2022-10-14 16:00:00,-4.67,43.48,9033.6,0,42739,-42170,50.51
2022-10-17 16:00:00,-4.58,46.22,8228.27,0,43039,-38840,53.24
2022-10-18 16:00:00,-4.78,45.21,0,-3047.49,44328,-41655,52.5
2022-10-19 16:00:00,-6.31,43.45,0,-5263.61,42906,-40566,53.11
2022-10-20 16:00:00,-6.85,46.68,9682.68,0,19760,-160083,57.47
2022-10-21 16:00:00,-7.14,45.22,0,-4388.27,308295,-169996,56.39
2022-10-24 16:00:00,-9.86,43.69,0,-4584.15,102232,-98923,59.41
2022-10-25 16:00:00,-10.01,43.6,0,-264.84,224125,-224481,59.57
2022-10-26 16:00:00,-9.28,43.75,455,0,0,0,58.45
2022-10-27 16:00:00,-9.92,41.65,0,-6306,0,0,57.25
2022-10-28 16:00:00,-12.14,39.34,0,-6939.05,155371,-173615,58.59
2022-10-31 16:00:00,-12.95,38.15,0,-3555.57,141013,-132138,58.7
2022-11-01 16:00:00,-9.84,43.21,15190.61,0,150655,-146507,58.84
2022-11-02 16:00:00,-8.76,47.26,12124.17,0,85699,-81008,61.4
2022-11-03 16:00:00,-9.5,46.65,0,-1832.31,22264,-38622,62.04
2022-11-04 16:00:00,-6.54,52.91,18790,0,12630,0,63.61
2022-11-07 16:00:00,-6.34,53.88,2917,0,0,0,64.3
2022-11-08 16:00:00,-6.98,52.77,0,-3346.91,79918,-80199,64.23
2022-11-09 16:00:00,-7.85,51.7,0,-3183.11,0,-185992,64.62
2022-11-10 16:00:00,-8.56,51.7,2.32,0,0,-142090,65.9
2022-11-11 16:00:00,-6.01,52.97,3793.21,0,154796,-95209,62.75
2022-11-14 16:00:00,-5.88,53.83,2596.58,0,296884,-24805,63.44
2022-11-15 16:00:00,-4.09,56.62,8345,0,0,0,63.3
2022-11-16 16:00:00,-4.87,56.66,133,0,0,0,64.68
2022-11-17 16:00:00,-5.26,56.23,0,-1290.04,0,-4043,64.9
2022-11-18 16:00:00,-5.69,54.31,0,-5753,0,0,63.62
2022-11-21 16:00:00,-6.49,53.55,0,-2279,2211,0,64.21
2022-11-22 16:00:00,-6.48,54.09,1614.15,0,0,-238282,64.77
2022-11-23 16:00:00,-6.38,57.16,9207.18,0,461621,-222093,67.87
2022-11-24 16:00:00,-6.8,55.56,0,-4792,0,0,66.91
2022-11-25 16:00:00,-6.33,57.22,4977,0,0,0,67.84
2022-11-28 16:00:00,-7.38,56.69,0,-1594,0,0,69.18
2022-11-29 16:00:00,-4.53,58.35,4988,0,0,0,65.86
2022-11-30 16:00:00,-4.41,59.96,4812,0,0,0,67.34
2022-12-01 16:00:00,-3.38,59.44,0,-1567,0,0,65.02
2022-12-02 16:00:00,-3.97,58.99,0,-1335.44,472556,-476963,65.56
2022-12-05 16:00:00,-2.08,63.05,12174,0,3672,0,66.51
2022-12-06 16:00:00,-1.55,67.24,12565,0,0,0,69.87
2022-12-07 16:00:00,-1.8,71.27,12101,0,0,0,74.41
2022-12-08 16:00:00,-1.78,72.12,2559.84,0,77709,-78114,75.24
2022-12-09 16:00:00,-0.81,73.49,4104.65,0,86970,-106088,74.91
2022-12-12 16:00:00,-1.92,72.2,0,-3876.42,103185,-84900,75.57
2022-12-13 16:00:00,-2.11,72.19,0,-40.16,412269,-412377,75.9
2022-12-14 16:00:00,-1.88,69.97,0,-6636.84,136894,-136929,73.23
2022-12-15 16:00:00,-1.96,71.23,3777.15,0,42847,-43265,74.65
2022-12-16 16:00:00,-1.9,72.56,3978.48,0,5130,-5516,75.9
2022-12-19 16:00:00,-3.41,68.92,0,-10916.15,115970,-115520,74.88
2022-12-20 16:00:00,-5.01,68.07,0,-2560.32,32235,-36610,76.93
2022-12-21 16:00:00,-4.97,67.87,0,-585.73,34786,-31227,76.65
2022-12-22 16:00:00,-4.83,65.68,0,-6567.68,264521,-265482,74.09
2022-12-23 16:00:00,-5.03,63.59,0,-6287.75,479996,-480393,72.25
2022-12-26 16:00:00,-4.65,67.63,12122.28,0,157245,-157151,75.8
2022-12-27 16:00:00,-3.55,69.37,5223.73,0,0,-1273,75.6
2022-12-28 16:00:00,-3.96,67.3,0,-6191,2030,0,74.2
2022-12-29 16:00:00,-4.32,68.92,4838,0,0,0,76.55
2022-12-30 16:00:00,-3.95,66.87,0,-6155,0,0,73.73
